booking_id,booking_date,checkin_date,channel_id,Channel Name,rate_code,gross_revenue,Commission Rate,commission_amount,net_revenue,booking_status
83,23/10/2025,24/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
84,25/12/2025,26/12/2025,4,#REF!,PROMO20,"3,759.00",#REF!,691.38,"3,290.41",confirmed
85,4/10/2025,6/10/2025,1,#REF!,RACK,"4,103.40",#REF!,0.00,"3,083.15",confirmed
86,10/11/2025,12/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,61.66,cancelled
87,20/12/2025,23/12/2025,2,#REF!,PROMO10,"4,602.00",#REF!,877.02,"1,831.69",confirmed
88,28/10/2025,2/11/2025,1,#REF!,PROMO10,0.00,#REF!,39.52,204.34,cancelled
89,26/12/2025,29/12/2025,1,#REF!,RACK,"4,063.00",#REF!,0.00,"1,897.01",confirmed
90,8/12/2025,9/12/2025,3,#REF!,RACK,"5,605.00",#REF!,705.28,"4,453.14",confirmed
91,17/12/2025,19/12/2025,2,#REF!,PROMO20,0.00,#REF!,51.35,122.84,cancelled
92,13/11/2025,15/11/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,8.16,cancelled
93,21/11/2025,25/11/2025,3,#REF!,PROMO20,0.00,#REF!,13.13,0.00,cancelled
94,25/10/2025,27/10/2025,4,#REF!,CORP,"5,898.10",#REF!,14.22,"3,675.37",confirmed
95,16/11/2025,18/11/2025,2,#REF!,RACK,"3,404.80",#REF!,898.12,"4,045.79",confirmed
96,6/10/2025,9/10/2025,1,#REF!,PROMO20,"4,919.00",#REF!,0.00,"6,812.72",confirmed
97,22/12/2025,24/12/2025,2,#REF!,RACK,"3,507.30",#REF!,0.00,"3,785.50",confirmed
98,28/11/2025,1/12/2025,4,#REF!,RACK,"3,507.00",#REF!,295.45,816.28,confirmed
99,10/12/2025,14/12/2025,1,#REF!,CORP,"3,596.40",#REF!,0.00,"5,546.07",confirmed
100,18/11/2025,23/11/2025,2,#REF!,PROMO10,"4,250.00",#REF!,"1,953.96","2,837.97",confirmed
101,29/10/2025,3/11/2025,1,#REF!,FLASH,"4,570.00",#REF!,34.16,"2,247.98",confirmed
102,23/12/2025,26/12/2025,2,#REF!,CORP,"3,036.60",#REF!,26.69,"3,296.76",confirmed
103,17/11/2025,22/11/2025,4,#REF!,FLASH,"4,167.00",#REF!,"2,508.74","5,059.99",confirmed
104,27/11/2025,30/11/2025,2,#REF!,RACK,"5,911.00",#REF!,"1,051.28","4,941.24",confirmed
105,15/12/2025,16/12/2025,4,#REF!,RACK,"3,696.70",#REF!,"1,136.36","5,872.27",confirmed
106,14/12/2025,19/12/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
107,18/11/2025,23/11/2025,4,#REF!,PROMO20,"5,391.90",#REF!,"1,308.95","4,585.39",confirmed
108,12/10/2025,16/10/2025,3,#REF!,CORP,"3,813.30",#REF!,0.00,"3,447.77",confirmed
109,16/12/2025,18/12/2025,3,#REF!,CORP,"3,596.00",#REF!,0.00,"3,022.20",confirmed
110,17/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
111,24/11/2025,29/11/2025,4,#REF!,PROMO10,"5,452.00",#REF!,"2,983.04","5,998.00",confirmed
112,2/10/2025,5/10/2025,1,#REF!,PROMO20,0.00,#REF!,32.31,0.00,cancelled
113,10/11/2025,14/11/2025,4,#REF!,PROMO20,"5,346.90",#REF!,786.94,900.45,confirmed
114,31/10/2025,1/11/2025,1,#REF!,CORP,"3,844.80",#REF!,0.00,"4,259.23",confirmed
115,2/10/2025,6/10/2025,3,#REF!,FLASH,0.00,#REF!,11.93,85.20,cancelled
116,1/11/2025,6/11/2025,4,#REF!,FLASH,"5,141.70",#REF!,"1,189.95","4,390.40",confirmed
117,18/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,12.26,cancelled
118,9/10/2025,11/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,79.23,cancelled
119,10/10/2025,11/10/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
120,9/11/2025,14/11/2025,2,#REF!,RACK,"4,241.70",#REF!,875.38,"3,725.82",confirmed
121,14/12/2025,18/12/2025,4,#REF!,CORP,"6,159.40",#REF!,33.36,"2,294.18",confirmed
122,13/12/2025,16/12/2025,4,#REF!,RACK,"3,128.30",#REF!,"3,959.11","2,827.29",confirmed
123,22/12/2025,24/12/2025,1,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
124,24/11/2025,25/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
125,4/11/2025,7/11/2025,2,#REF!,CORP,"5,172.30",#REF!,14.74,"4,587.95",confirmed
126,20/12/2025,21/12/2025,3,#REF!,CORP,0.00,#REF!,61.63,20.75,cancelled
127,25/11/2025,30/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,19.59,cancelled
128,6/11/2025,10/11/2025,4,#REF!,PROMO10,"6,024.20",#REF!,994.99,"3,555.60",confirmed
129,7/10/2025,10/10/2025,1,#REF!,FLASH,"5,690.00",#REF!,2.56,"5,682.98",confirmed
130,19/12/2025,20/12/2025,2,#REF!,PROMO20,0.00,#REF!,2.61,46.35,cancelled
131,10/10/2025,15/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
132,22/10/2025,25/10/2025,3,#REF!,CORP,0.00,#REF!,25.87,0.00,cancelled
133,31/10/2025,4/11/2025,4,#REF!,FLASH,"3,234.60",#REF!,795.25,"1,343.15",confirmed
134,4/10/2025,9/10/2025,2,#REF!,RACK,"4,126.50",#REF!,848.70,"5,133.29",confirmed
135,28/12/2025,31/12/2025,1,#REF!,PROMO20,0.00,#REF!,68.09,0.00,cancelled
136,20/10/2025,25/10/2025,2,#REF!,CORP,"5,125.50",#REF!,43.02,"2,812.46",confirmed
137,4/10/2025,5/10/2025,3,#REF!,PROMO20,"5,099.90",#REF!,487.13,720.82,confirmed
138,13/11/2025,14/11/2025,2,#REF!,PROMO20,0.00,#REF!,38.14,136.53,cancelled
139,16/10/2025,19/10/2025,3,#REF!,RACK,"4,557.60",#REF!,"4,095.11","3,959.50",confirmed
140,8/10/2025,13/10/2025,1,#REF!,PROMO20,"4,444.20",#REF!,58.99,733.63,confirmed
141,5/10/2025,8/10/2025,1,#REF!,RACK,0.00,#REF!,0.00,34.49,cancelled
142,11/10/2025,12/10/2025,1,#REF!,PROMO10,"4,762.80",#REF!,0.00,"4,343.92",confirmed
143,10/10/2025,11/10/2025,4,#REF!,PROMO20,"5,041.80",#REF!,"1,214.08","2,042.44",confirmed
144,29/10/2025,30/10/2025,1,#REF!,RACK,"5,356.80",#REF!,2.67,"6,024.58",confirmed
145,13/11/2025,16/11/2025,1,#REF!,CORP,"2,961.00",#REF!,22.65,"3,348.78",confirmed
146,3/12/2025,7/12/2025,4,#REF!,PROMO20,"6,960.20",#REF!,"4,638.14","4,206.40",confirmed
147,21/12/2025,23/12/2025,4,#REF!,PROMO20,"4,657.00",#REF!,579.97,"3,046.42",confirmed
148,5/10/2025,9/10/2025,2,#REF!,PROMO10,"7,723.30",#REF!,"2,590.24","3,937.60",confirmed
149,27/12/2025,29/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,25.65,cancelled
150,16/10/2025,21/10/2025,2,#REF!,RACK,"4,709.70",#REF!,553.22,"1,999.97",confirmed
151,19/11/2025,23/11/2025,4,#REF!,PROMO10,0.00,#REF!,7.53,79.09,cancelled
152,13/12/2025,14/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
153,5/10/2025,6/10/2025,3,#REF!,RACK,"5,537.00",#REF!,316.05,"4,529.76",confirmed
154,1/10/2025,4/10/2025,4,#REF!,RACK,0.00,#REF!,0.00,74.49,cancelled
155,18/12/2025,20/12/2025,4,#REF!,CORP,"6,419.40",#REF!,71.11,"4,792.47",confirmed
156,14/11/2025,16/11/2025,1,#REF!,PROMO20,"3,640.50",#REF!,89.40,"3,996.44",confirmed
157,9/11/2025,14/11/2025,2,#REF!,RACK,"2,485.00",#REF!,598.84,"4,029.48",confirmed
158,27/10/2025,1/11/2025,2,#REF!,FLASH,"7,218.90",#REF!,951.95,"3,578.00",confirmed
159,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
160,23/10/2025,24/10/2025,3,#REF!,PROMO20,"5,067.90",#REF!,"1,076.73","6,242.36",confirmed
161,28/10/2025,31/10/2025,2,#REF!,CORP,"3,489.30",#REF!,0.00,"3,921.61",confirmed
162,20/12/2025,25/12/2025,1,#REF!,RACK,"5,053.10",#REF!,0.00,"5,494.76",confirmed
163,22/11/2025,25/11/2025,2,#REF!,CORP,0.00,#REF!,0.00,83.27,cancelled
164,25/10/2025,29/10/2025,2,#REF!,CORP,"3,661.70",#REF!,45.63,"4,046.64",confirmed
165,10/10/2025,14/10/2025,2,#REF!,PROMO20,0.00,#REF!,29.28,0.00,cancelled
166,23/11/2025,24/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,71.94,cancelled
167,9/10/2025,10/10/2025,4,#REF!,PROMO20,"6,286.80",#REF!,667.29,"3,067.34",confirmed
168,24/10/2025,27/10/2025,2,#REF!,RACK,"4,752.90",#REF!,"2,274.64","4,412.67",confirmed
169,6/12/2025,8/12/2025,2,#REF!,FLASH,0.00,#REF!,20.29,0.00,cancelled
170,18/11/2025,23/11/2025,4,#REF!,FLASH,"5,106.60",#REF!,"1,210.21","4,508.30",confirmed
171,25/10/2025,28/10/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
172,5/11/2025,7/11/2025,2,#REF!,CORP,0.00,#REF!,36.08,0.00,cancelled
173,25/11/2025,28/11/2025,2,#REF!,FLASH,"3,897.00",#REF!,460.77,"1,604.39",confirmed
174,5/12/2025,9/12/2025,1,#REF!,FLASH,0.00,#REF!,21.91,120.65,cancelled
175,21/11/2025,25/11/2025,2,#REF!,PROMO20,0.00,#REF!,1.02,0.00,cancelled
176,27/12/2025,1/1/2026,1,#REF!,RACK,"4,863.00",#REF!,49.28,"4,905.01",confirmed
177,25/11/2025,26/11/2025,4,#REF!,PROMO20,"5,003.70",#REF!,496.87,"1,415.48",confirmed
178,11/10/2025,12/10/2025,1,#REF!,PROMO20,"5,130.00",#REF!,0.00,"1,072.59",confirmed
179,12/10/2025,14/10/2025,3,#REF!,FLASH,"4,370.40",#REF!,315.64,"3,092.91",confirmed
180,7/10/2025,10/10/2025,2,#REF!,CORP,"5,087.70",#REF!,0.00,"4,407.54",confirmed
181,2/11/2025,4/11/2025,4,#REF!,CORP,"4,744.00",#REF!,0.00,"4,778.00",confirmed
182,24/11/2025,27/11/2025,1,#REF!,RACK,0.00,#REF!,40.12,125.13,cancelled
183,27/11/2025,29/11/2025,2,#REF!,CORP,"3,350.20",#REF!,0.00,"2,403.16",confirmed
184,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
185,4/11/2025,6/11/2025,1,#REF!,RACK,0.00,#REF!,26.43,109.99,cancelled
186,24/11/2025,26/11/2025,4,#REF!,PROMO20,"4,579.90",#REF!,487.10,"2,688.24",confirmed
187,12/12/2025,13/12/2025,3,#REF!,RACK,0.00,#REF!,42.73,89.33,cancelled
188,20/12/2025,21/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
189,15/12/2025,20/12/2025,1,#REF!,CORP,0.00,#REF!,9.38,163.90,cancelled
190,15/12/2025,18/12/2025,1,#REF!,RACK,"4,989.00",#REF!,7.56,"3,768.19",confirmed
191,25/10/2025,27/10/2025,2,#REF!,PROMO10,"4,764.60",#REF!,995.89,"3,490.25",confirmed
192,22/10/2025,25/10/2025,3,#REF!,PROMO20,"4,185.00",#REF!,"2,086.32","1,638.50",confirmed
193,16/11/2025,19/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,86.88,cancelled
194,31/10/2025,3/11/2025,4,#REF!,CORP,"3,974.40",#REF!,0.00,"2,101.44",confirmed
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"5,114.00",#REF!,974.19,"2,130.14",confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,2.40,131.36,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,2.10,104.44,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,83.54,0.00,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"4,583.70",#REF!,4.85,"5,245.16",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,15.60,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,19.05,0.00,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,307.40",#REF!,836.76,"3,991.23",confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"3,641.00",#REF!,18.23,"2,735.69",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,10.78,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,21.43,0.00,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"5,488.60",#REF!,0.00,"4,213.73",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"3,697.40",#REF!,0.00,"5,099.63",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,251.41,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,12.70,6.25,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"2,690.10",#REF!,0.00,851.91,confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,71.26,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,6.40,0.00,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,30.12,87.67,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,6.25,0.00,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,0.00,139.37,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,21.21,0.00,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"5,223.40",#REF!,"2,948.90","3,468.02",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"5,274.00",#REF!,0.00,"5,804.45",confirmed
2,12/10/2025,13/10/2025,2,#REF!,FLASH,"3,455.90",#REF!,861.60,"3,986.97",confirmed
3,31/10/2025,2/11/2025,4,#REF!,PROMO20,"3,356.10",#REF!,768.68,"2,178.66",confirmed
4,28/11/2025,2/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
5,12/10/2025,14/10/2025,3,#REF!,RACK,"5,141.00",#REF!,"1,018.80","3,446.99",confirmed
6,6/10/2025,10/10/2025,1,#REF!,FLASH,"3,696.30",#REF!,21.42,"3,272.40",confirmed
7,9/11/2025,13/11/2025,3,#REF!,PROMO20,0.00,#REF!,43.16,5.49,cancelled
8,21/11/2025,23/11/2025,4,#REF!,CORP,"5,359.00",#REF!,22.52,"2,705.22",confirmed
9,15/12/2025,16/12/2025,1,#REF!,FLASH,"3,510.90",#REF!,36.97,"3,805.02",confirmed
10,22/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
11,1/12/2025,3/12/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,30.87,cancelled
12,1/11/2025,4/11/2025,2,#REF!,FLASH,"5,637.00",#REF!,"1,054.24","2,210.65",confirmed
13,16/10/2025,20/10/2025,1,#REF!,FLASH,"6,201.00",#REF!,0.00,"3,706.57",confirmed
14,23/12/2025,28/12/2025,1,#REF!,RACK,0.00,#REF!,29.38,54.61,cancelled
15,15/12/2025,17/12/2025,2,#REF!,PROMO10,"4,443.00",#REF!,250.95,"1,664.91",confirmed
16,26/12/2025,31/12/2025,1,#REF!,FLASH,0.00,#REF!,30.33,0.00,cancelled
17,6/12/2025,11/12/2025,4,#REF!,RACK,"3,926.70",#REF!,981.42,"4,553.19",confirmed
18,3/12/2025,8/12/2025,1,#REF!,PROMO20,"3,993.00",#REF!,0.00,"3,301.35",confirmed
19,11/10/2025,12/10/2025,2,#REF!,CORP,0.00,#REF!,0.00,26.89,cancelled
20,14/11/2025,19/11/2025,2,#REF!,CORP,"3,108.70",#REF!,0.00,"3,396.96",confirmed
21,12/11/2025,14/11/2025,3,#REF!,CORP,0.00,#REF!,37.09,65.43,cancelled
22,7/11/2025,10/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,132.92,cancelled
23,23/10/2025,28/10/2025,4,#REF!,RACK,0.00,#REF!,0.00,119.90,cancelled
24,23/10/2025,26/10/2025,3,#REF!,PROMO10,"4,718.00",#REF!,296.95,"2,095.14",confirmed
25,19/10/2025,20/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
26,12/12/2025,17/12/2025,1,#REF!,RACK,0.00,#REF!,73.87,84.07,cancelled
27,23/12/2025,27/12/2025,3,#REF!,RACK,0.00,#REF!,0.00,119.65,cancelled
28,9/11/2025,14/11/2025,4,#REF!,PROMO10,"5,838.30",#REF!,970.88,"3,585.48",confirmed
29,17/12/2025,20/12/2025,1,#REF!,PROMO20,"3,611.00",#REF!,42.71,"3,452.16",confirmed
30,18/11/2025,23/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
31,22/11/2025,24/11/2025,2,#REF!,PROMO10,"4,094.00",#REF!,762.41,"1,783.24",confirmed
32,2/10/2025,7/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.46,148.97,cancelled
33,5/12/2025,10/12/2025,4,#REF!,PROMO20,"3,645.00",#REF!,786.92,"1,432.67",confirmed
34,10/10/2025,13/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
35,20/11/2025,24/11/2025,4,#REF!,CORP,"4,786.00",#REF!,0.00,"4,736.15",confirmed
36,19/10/2025,22/10/2025,2,#REF!,FLASH,"3,958.20",#REF!,727.34,"3,591.01",confirmed
37,9/12/2025,10/12/2025,2,#REF!,CORP,0.00,#REF!,33.32,76.86,cancelled
38,7/11/2025,8/11/2025,3,#REF!,CORP,"5,727.00",#REF!,0.00,"1,149.16",confirmed
39,17/10/2025,18/10/2025,2,#REF!,RACK,0.00,#REF!,0.00,52.17,cancelled
40,20/10/2025,24/10/2025,2,#REF!,CORP,"5,798.00",#REF!,41.22,"4,562.36",confirmed
41,4/12/2025,8/12/2025,3,#REF!,PROMO10,0.00,#REF!,0.00,82.04,cancelled
42,7/11/2025,11/11/2025,2,#REF!,FLASH,0.00,#REF!,36.99,0.00,cancelled
43,14/12/2025,19/12/2025,2,#REF!,RACK,0.00,#REF!,7.59,62.40,cancelled
44,22/10/2025,23/10/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
45,7/11/2025,12/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,171.52,cancelled
46,14/10/2025,18/10/2025,1,#REF!,PROMO20,"7,111.00",#REF!,0.00,"2,555.53",confirmed
47,10/10/2025,12/10/2025,4,#REF!,FLASH,0.00,#REF!,4.72,210.65,cancelled
48,29/12/2025,3/1/2026,1,#REF!,RACK,"4,123.80",#REF!,2.92,831.15,confirmed
49,26/12/2025,28/12/2025,2,#REF!,PROMO10,"6,958.90",#REF!,"2,409.45","6,223.19",confirmed
50,3/11/2025,6/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
51,9/10/2025,11/10/2025,4,#REF!,PROMO10,"5,236.40",#REF!,"2,220.61","3,226.12",confirmed
52,16/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,13.05,0.00,cancelled
53,27/10/2025,31/10/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,193.74,cancelled
54,8/12/2025,13/12/2025,3,#REF!,CORP,"5,107.50",#REF!,43.24,"1,185.13",confirmed
55,19/11/2025,24/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
56,16/10/2025,20/10/2025,4,#REF!,PROMO20,"4,897.00",#REF!,"2,692.86","3,882.10",confirmed
57,20/11/2025,24/11/2025,1,#REF!,PROMO20,"3,846.00",#REF!,0.00,"3,881.92",confirmed
58,18/12/2025,19/12/2025,2,#REF!,CORP,"4,702.00",#REF!,30.35,"2,332.54",confirmed
59,8/11/2025,10/11/2025,4,#REF!,FLASH,"3,612.00",#REF!,"1,256.60","5,819.96",confirmed
60,2/12/2025,6/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,225.45,cancelled
61,10/11/2025,11/11/2025,4,#REF!,CORP,0.00,#REF!,26.66,0.00,cancelled
62,9/10/2025,12/10/2025,1,#REF!,RACK,0.00,#REF!,11.00,0.00,cancelled
63,29/10/2025,30/10/2025,4,#REF!,PROMO10,"7,412.60",#REF!,"3,059.21","3,589.50",confirmed
64,4/12/2025,8/12/2025,4,#REF!,RACK,"3,721.50",#REF!,994.23,623.30,confirmed
65,29/12/2025,2/1/2026,1,#REF!,RACK,0.00,#REF!,15.48,0.00,cancelled
66,24/12/2025,28/12/2025,4,#REF!,PROMO20,0.00,#REF!,40.63,56.31,cancelled
67,22/11/2025,27/11/2025,2,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
68,29/11/2025,2/12/2025,4,#REF!,CORP,0.00,#REF!,0.00,102.56,cancelled
69,24/10/2025,26/10/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,136.01,cancelled
70,30/10/2025,3/11/2025,3,#REF!,PROMO20,0.00,#REF!,37.55,168.14,cancelled
71,27/11/2025,29/11/2025,4,#REF!,PROMO20,"5,078.00",#REF!,"1,066.76","1,923.82",confirmed
72,9/10/2025,13/10/2025,1,#REF!,PROMO10,"3,385.80",#REF!,0.00,"3,820.52",confirmed
73,25/11/2025,26/11/2025,1,#REF!,PROMO20,"5,464.00",#REF!,0.00,"5,502.58",confirmed
74,20/12/2025,23/12/2025,2,#REF!,RACK,"4,830.80",#REF!,418.53,566.02,confirmed
75,14/10/2025,18/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
76,17/11/2025,19/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
77,22/11/2025,27/11/2025,2,#REF!,PROMO20,0.00,#REF!,22.23,15.80,cancelled
78,16/12/2025,19/12/2025,1,#REF!,PROMO20,"3,954.30",#REF!,0.00,"5,708.07",confirmed
79,17/12/2025,18/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,110.58,cancelled
80,2/12/2025,5/12/2025,1,#REF!,PROMO20,"3,521.00",#REF!,12.36,"3,359.42",confirmed
81,14/11/2025,16/11/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,51.58,cancelled
82,8/12/2025,10/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
83,23/10/2025,24/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,36.33,cancelled
84,25/12/2025,26/12/2025,4,#REF!,PROMO20,"4,833.00",#REF!,697.42,"2,313.94",confirmed
85,4/10/2025,6/10/2025,1,#REF!,RACK,"5,275.80",#REF!,40.94,"1,384.17",confirmed
86,10/11/2025,12/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
87,20/12/2025,23/12/2025,2,#REF!,PROMO10,"4,141.80",#REF!,846.40,"3,986.18",confirmed
88,28/10/2025,2/11/2025,1,#REF!,PROMO10,0.00,#REF!,18.50,0.00,cancelled
89,26/12/2025,29/12/2025,1,#REF!,RACK,"4,063.00",#REF!,0.00,"2,031.00",confirmed
90,8/12/2025,9/12/2025,3,#REF!,RACK,"3,923.50",#REF!,"1,152.42","3,634.98",confirmed
91,17/12/2025,19/12/2025,2,#REF!,PROMO20,0.00,#REF!,36.35,119.90,cancelled
92,13/11/2025,15/11/2025,2,#REF!,PROMO10,0.00,#REF!,3.48,27.78,cancelled
93,21/11/2025,25/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
94,25/10/2025,27/10/2025,4,#REF!,CORP,"3,175.90",#REF!,11.62,"3,798.02",confirmed
95,16/11/2025,18/11/2025,2,#REF!,RACK,"3,404.80",#REF!,954.21,"3,203.91",confirmed
96,6/10/2025,9/10/2025,1,#REF!,PROMO20,"6,394.70",#REF!,0.00,"3,959.68",confirmed
97,22/12/2025,24/12/2025,2,#REF!,RACK,"3,507.30",#REF!,0.00,"3,207.35",confirmed
98,28/11/2025,1/12/2025,4,#REF!,RACK,"5,010.00",#REF!,"1,108.53","5,491.63",confirmed
99,10/12/2025,14/12/2025,1,#REF!,CORP,"3,596.40",#REF!,0.00,"1,931.34",confirmed
100,18/11/2025,23/11/2025,2,#REF!,PROMO10,"2,975.00",#REF!,487.39,"1,737.38",confirmed
101,29/10/2025,3/11/2025,1,#REF!,FLASH,"5,941.00",#REF!,0.00,"6,475.71",confirmed
102,23/12/2025,26/12/2025,2,#REF!,CORP,"5,639.40",#REF!,12.57,"4,450.36",confirmed
103,17/11/2025,22/11/2025,4,#REF!,FLASH,"4,630.00",#REF!,985.18,"1,908.00",confirmed
104,27/11/2025,30/11/2025,2,#REF!,RACK,"4,137.70",#REF!,"1,058.51","3,823.66",confirmed
105,15/12/2025,16/12/2025,4,#REF!,RACK,"5,281.00",#REF!,"1,170.72","3,378.15",confirmed
106,14/12/2025,19/12/2025,3,#REF!,FLASH,0.00,#REF!,21.92,0.00,cancelled
107,18/11/2025,23/11/2025,4,#REF!,PROMO20,"4,193.70",#REF!,397.86,"4,756.84",confirmed
108,12/10/2025,16/10/2025,3,#REF!,CORP,"4,237.00",#REF!,36.89,"4,297.22",confirmed
109,16/12/2025,18/12/2025,3,#REF!,CORP,"3,236.40",#REF!,34.04,714.50,confirmed
110,17/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,18.19,20.96,cancelled
111,24/11/2025,29/11/2025,4,#REF!,PROMO10,"3,816.40",#REF!,"3,026.35","3,433.95",confirmed
112,2/10/2025,5/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,285.56,cancelled
113,10/11/2025,14/11/2025,4,#REF!,PROMO20,"5,346.90",#REF!,"1,384.45","1,017.68",confirmed
114,31/10/2025,1/11/2025,1,#REF!,CORP,"5,553.60",#REF!,0.00,"2,279.69",confirmed
115,2/10/2025,6/10/2025,3,#REF!,FLASH,0.00,#REF!,4.60,0.00,cancelled
116,1/11/2025,6/11/2025,4,#REF!,FLASH,"7,426.90",#REF!,720.77,"3,561.20",confirmed
117,18/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,26.74,cancelled
118,9/10/2025,11/10/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,9.46,cancelled
119,10/10/2025,11/10/2025,2,#REF!,PROMO10,0.00,#REF!,9.70,122.18,cancelled
120,9/11/2025,14/11/2025,2,#REF!,RACK,"3,299.10",#REF!,854.42,"3,172.91",confirmed
121,14/12/2025,18/12/2025,4,#REF!,CORP,"4,264.20",#REF!,14.50,"6,851.28",confirmed
122,13/12/2025,16/12/2025,4,#REF!,RACK,"4,469.00",#REF!,964.11,"3,585.14",confirmed
